CODIGO_POSTAL,POBLACION,ESTADO
68564,San Lucas Zoquiápam,Oaxaca
68565,San Antonio Nanahuatípam,Oaxaca
68569,San Antonio Nanahuatípam,Oaxaca
68570,San José Tenango,Oaxaca
68571,San José Tenango,Oaxaca
68572,San José Tenango,Oaxaca
68573,San José Tenango,Oaxaca
68574,San José Tenango,Oaxaca
68575,San Mateo Yoloxochitlán,Oaxaca
68577,San Bartolomé Ayautla,Oaxaca
68578,San Bartolomé Ayautla,Oaxaca
68580,Mazatlán Villa de Flores,Oaxaca
68582,Mazatlán Villa de Flores,Oaxaca
68583,Mazatlán Villa de Flores,Oaxaca
68584,Mazatlán Villa de Flores,Oaxaca
68585,San Juan de los Cués,Oaxaca
68588,San Juan de los Cués,Oaxaca
68590,Santa María Tecomavaca,Oaxaca
68595,Santa María Ixcatlán,Oaxaca
68600,San Juan Bautista Cuicatlán,Oaxaca
68601,San Juan Bautista Cuicatlán,Oaxaca
68602,San Juan Bautista Cuicatlán,Oaxaca
68603,San Juan Bautista Cuicatlán,Oaxaca
68604,San Juan Bautista Cuicatlán,Oaxaca
68605,San Juan Bautista Cuicatlán,Oaxaca
68606,San Juan Bautista Cuicatlán,Oaxaca
68607,San Juan Bautista Cuicatlán,Oaxaca
68609,San Juan Bautista Cuicatlán,Oaxaca
68610,Cuyamecalco Villa de Zaragoza,Oaxaca
68611,Cuyamecalco Villa de Zaragoza,Oaxaca
68612,Cuyamecalco Villa de Zaragoza,Oaxaca
68614,Santa Ana Cuauhtémoc,Oaxaca
68617,Chiquihuitlán de Benito Juárez,Oaxaca
68618,Chiquihuitlán de Benito Juárez,Oaxaca
68620,San Pedro Teutila,Oaxaca
68621,San Pedro Teutila,Oaxaca
68622,San Pedro Teutila,Oaxaca
68624,San Miguel Santa Flor,Oaxaca
68627,Santa María Tlalixtac,Oaxaca
68630,San Andrés Teotilálpam,Oaxaca
68631,San Andrés Teotilálpam,Oaxaca
68632,San Andrés Teotilálpam,Oaxaca
68633,San Andrés Teotilálpam,Oaxaca
68634,San Andrés Teotilálpam,Oaxaca
68635,San Francisco Chapulapa,Oaxaca
68636,San Francisco Chapulapa,Oaxaca
68638,San Francisco Chapulapa,Oaxaca
68640,Concepción Pápalo,Oaxaca
68641,Concepción Pápalo,Oaxaca
68643,Concepción Pápalo,Oaxaca
68644,Concepción Pápalo,Oaxaca
68645,Santos Reyes Pápalo,Oaxaca
68650,San Juan Bautista Tlacoatzintepec,Oaxaca
68651,San Juan Bautista Tlacoatzintepec,Oaxaca
68652,San Juan Bautista Tlacoatzintepec,Oaxaca
68655,Santa María Pápalo,Oaxaca
68659,Santa María Pápalo,Oaxaca
68660,San Juan Tepeuxila,Oaxaca
68661,San Juan Tepeuxila,Oaxaca
68665,San Pedro Sochiápam,Oaxaca
68666,San Pedro Sochiápam,Oaxaca
68670,Valerio Trujano,Oaxaca
68672,Valerio Trujano,Oaxaca
68675,San Pedro Jocotipac,Oaxaca
68680,Santa María Texcatitlán,Oaxaca
68685,San Pedro Jaltepetongo,Oaxaca
68691,Santiago Nacaltepec,Oaxaca
68692,Santiago Nacaltepec,Oaxaca
68694,Santiago Nacaltepec,Oaxaca
68695,Santiago Nacaltepec,Oaxaca
68696,Santiago Nacaltepec,Oaxaca
68700,Natividad,Oaxaca
68704,San Juan Quiotepec,Oaxaca
68706,San Juan Quiotepec,Oaxaca
68707,San Pedro Yólox,Oaxaca
68708,San Pedro Yólox,Oaxaca
68710,Santiago Comaltepec,Oaxaca
68711,Santiago Comaltepec,Oaxaca
68712,Santiago Comaltepec,Oaxaca
68714,Santiago Comaltepec,Oaxaca
68715,Abejones,Oaxaca
68720,San Pablo Macuiltianguis,Oaxaca
68722,San Pablo Macuiltianguis,Oaxaca
68725,Ixtlán de Juárez,Oaxaca
68726,Ixtlán de Juárez,Oaxaca
68727,Ixtlán de Juárez,Oaxaca
68728,Ixtlán de Juárez,Oaxaca
68730,San Juan Atepec,Oaxaca
68734,San Pedro Yaneri,Oaxaca
68735,San Pedro Yaneri,Oaxaca
68737,San Miguel Aloápam,Oaxaca
68740,Teococuilco de Marcos Pérez,Oaxaca
68745,Santa Ana Yareni,Oaxaca
68748,San Juan Evangelista Analco,Oaxaca
68750,Santa María Jaltianguis,Oaxaca
68754,San Miguel del Río,Oaxaca
68757,San Juan Chicomezúchil,Oaxaca
68760,Capulálpam de Méndez,Oaxaca
68764,Nuevo Zoquiápam,Oaxaca
68765,Nuevo Zoquiápam,Oaxaca
68767,Santiago Xiacuí,Oaxaca
68768,Santiago Xiacuí,Oaxaca
68770,Guelatao de Juárez,Oaxaca
68774,Santa Catarina Ixtepeji,Oaxaca
68775,Santa Catarina Ixtepeji,Oaxaca
68776,Santa Catarina Ixtepeji,Oaxaca
68777,Santa Catarina Ixtepeji,Oaxaca
68778,San Miguel Yotao,Oaxaca
68780,Santa Catarina Lachatao,Oaxaca
68783,Santa Catarina Lachatao,Oaxaca
68785,San Miguel Amatlán,Oaxaca
68786,San Miguel Amatlán,Oaxaca
68790,Santa María Yavesía,Oaxaca
68795,Santiago Laxopa,Oaxaca
68796,Santiago Laxopa,Oaxaca
68800,San Ildefonso Villa Alta,Oaxaca
68801,San Ildefonso Villa Alta,Oaxaca
68803,San Ildefonso Villa Alta,Oaxaca
68804,San Ildefonso Villa Alta,Oaxaca
68805,Santiago Camotlán,Oaxaca
68806,Santiago Camotlán,Oaxaca
68807,Santiago Camotlán,Oaxaca
68810,San Juan Yaeé,Oaxaca
68811,San Juan Yaeé,Oaxaca
68812,San Juan Yaeé,Oaxaca
68814,Santiago Lalopa,Oaxaca
68817,San Juan Yatzona,Oaxaca
68820,Villa Talea de Castro,Oaxaca
68821,Villa Talea de Castro,Oaxaca
68822,Villa Talea de Castro,Oaxaca
68824,Tanetze de Zaragoza,Oaxaca
68826,Tanetze de Zaragoza,Oaxaca
68827,San Juan Juquila Vijanos,Oaxaca
68828,San Juan Juquila Vijanos,Oaxaca
68830,San Cristóbal Lachirioag,Oaxaca
68834,Santa María Temaxcalapa,Oaxaca
68837,Santo Domingo Roayaga,Oaxaca
68838,Santo Domingo Roayaga,Oaxaca
68840,Santa María Yalina,Oaxaca
68844,San Andrés Solaga,Oaxaca
68846,San Andrés Solaga,Oaxaca
68847,San Juan Tabaá,Oaxaca
68850,San Melchor Betaza,Oaxaca
68851,San Melchor Betaza,Oaxaca
68854,San Andrés Yaá,Oaxaca
68857,San Bartolomé Zoogocho,Oaxaca
68860,San Baltazar Yatzachi el Bajo,Oaxaca
68861,San Baltazar Yatzachi el Bajo,Oaxaca
68865,San Baltazar Yatzachi el Bajo,Oaxaca
68866,Santiago Zoochila,Oaxaca
68870,Villa Hidalgo Yalálag,Oaxaca
68875,San Francisco Cajonos,Oaxaca
68877,San Francisco Cajonos,Oaxaca
68880,San Mateo Cajonos,Oaxaca
68885,San Pedro Cajonos,Oaxaca
68890,Santo Domingo Xagacía,Oaxaca
68895,San Pablo Yaganiza,Oaxaca
68900,Santiago Choápam,Oaxaca
68901,Santiago Choápam,Oaxaca
68903,Santiago Choápam,Oaxaca
68904,Santiago Choápam,Oaxaca
68905,Santiago Choápam,Oaxaca
68906,Santiago Choápam,Oaxaca
68907,Santiago Choápam,Oaxaca
68920,Santiago Jocotepec,Oaxaca
68921,Santiago Jocotepec,Oaxaca
68922,Santiago Jocotepec,Oaxaca
68923,Santiago Jocotepec,Oaxaca
68924,Santiago Jocotepec,Oaxaca
68925,Santiago Jocotepec,Oaxaca
68926,Santiago Jocotepec,Oaxaca
68927,Santiago Jocotepec,Oaxaca
68928,Santiago Jocotepec,Oaxaca
68940,San Juan Lalana,Oaxaca
68941,San Juan Lalana,Oaxaca
68942,San Juan Lalana,Oaxaca
68943,San Juan Lalana,Oaxaca
68944,San Juan Lalana,Oaxaca
68945,San Juan Lalana,Oaxaca
68946,San Juan Lalana,Oaxaca
68947,San Juan Lalana,Oaxaca
68950,San Juan Lalana,Oaxaca
68955,San Juan Lalana,Oaxaca
68957,San Juan Lalana,Oaxaca
68960,Santiago Yaveo,Oaxaca
68961,Santiago Yaveo,Oaxaca
68962,Santiago Yaveo,Oaxaca
68963,Santiago Yaveo,Oaxaca
68965,Santiago Yaveo,Oaxaca
68970,Santiago Yaveo,Oaxaca
68980,San Juan Petlapa,Oaxaca
68986,San Juan Petlapa,Oaxaca
68987,San Juan Petlapa,Oaxaca
68990,San Juan Comaltepec,Oaxaca
68995,San Juan Comaltepec,Oaxaca
68997,San Juan Comaltepec,Oaxaca
69000,Heroica Ciudad de Huajuapan de León,Oaxaca
69003,Heroica Ciudad de Huajuapan de León,Oaxaca
69004,Heroica Ciudad de Huajuapan de León,Oaxaca
69005,Heroica Ciudad de Huajuapan de León,Oaxaca
69006,Heroica Ciudad de Huajuapan de León,Oaxaca
69007,Heroica Ciudad de Huajuapan de León,Oaxaca
69008,Heroica Ciudad de Huajuapan de León,Oaxaca
69009,Heroica Ciudad de Huajuapan de León,Oaxaca
69010,Villa de Santiago Chazumba,Oaxaca
69011,Villa de Santiago Chazumba,Oaxaca
69012,Villa de Santiago Chazumba,Oaxaca
69013,Villa de Santiago Chazumba,Oaxaca
69014,Villa de Santiago Chazumba,Oaxaca
69015,Villa de Santiago Chazumba,Oaxaca
69016,Villa de Santiago Chazumba,Oaxaca
69017,Villa de Santiago Chazumba,Oaxaca
69020,Cosoltepec,Oaxaca
69021,Cosoltepec,Oaxaca
69023,Cosoltepec,Oaxaca
69030,San Pedro y San Pablo Tequixtepec,Oaxaca
69031,San Pedro y San Pablo Tequixtepec,Oaxaca
69032,San Pedro y San Pablo Tequixtepec,Oaxaca
69033,San Pedro y San Pablo Tequixtepec,Oaxaca
69034,San Pedro y San Pablo Tequixtepec,Oaxaca
69038,San Pedro y San Pablo Tequixtepec,Oaxaca
69040,San Juan Bautista Suchitepec,Oaxaca
69041,San Juan Bautista Suchitepec,Oaxaca
69045,Santa Catarina Zapoquila,Oaxaca
69047,Santa Catarina Zapoquila,Oaxaca
69050,Santiago Miltepec,Oaxaca
69052,Santiago Miltepec,Oaxaca
69055,San Jerónimo Silacayoapilla,Oaxaca
69057,San Jerónimo Silacayoapilla,Oaxaca
69059,San Jerónimo Silacayoapilla,Oaxaca
69060,Zapotitlán Palmas,Oaxaca
69062,Zapotitlán Palmas,Oaxaca
69063,Zapotitlán Palmas,Oaxaca
69064,San Andrés Dinicuiti,Oaxaca
69065,Santiago Cacaloxtepec,Oaxaca
69070,Asunción Cuyotepeji,Oaxaca
69080,Santa María Camotlán,Oaxaca
69090,Santiago Huajolotitlán,Oaxaca
69091,Santiago Huajolotitlán,Oaxaca
69092,Santiago Huajolotitlán,Oaxaca
69093,Santiago Huajolotitlán,Oaxaca
69094,Santiago Huajolotitlán,Oaxaca
69100,Santiago Tamazola,Oaxaca
69101,Santiago Tamazola,Oaxaca
69104,Santiago Tamazola,Oaxaca
69105,Santiago Tamazola,Oaxaca
69106,Santiago Tamazola,Oaxaca
69110,San Juan Cieneguilla,Oaxaca
69120,Zapotitlán Lagunas,Oaxaca
69123,Zapotitlán Lagunas,Oaxaca
69124,Zapotitlán Lagunas,Oaxaca
69126,Zapotitlán Lagunas,Oaxaca
69127,Zapotitlán Lagunas,Oaxaca
69130,San Juan Ihualtepec,Oaxaca
69139,San Juan Ihualtepec,Oaxaca
69140,San Nicolás Hidalgo,Oaxaca
69145,San Nicolás Hidalgo,Oaxaca
69150,Guadalupe de Ramírez,Oaxaca
69154,Guadalupe de Ramírez,Oaxaca
69158,Guadalupe de Ramírez,Oaxaca
69160,San Andrés Tepetlapa,Oaxaca
69170,San Miguel Ahuehuetitlán,Oaxaca
69171,San Miguel Ahuehuetitlán,Oaxaca
69180,San Mateo Nejápam,Oaxaca
69183,San Mateo Nejápam,Oaxaca
69190,San Juan Bautista Tlachichilco,Oaxaca
69193,San Juan Bautista Tlachichilco,Oaxaca
69200,Tezoatlán de Segura y Luna,Oaxaca
69201,Tezoatlán de Segura y Luna,Oaxaca
69202,Tezoatlán de Segura y Luna,Oaxaca
69203,Tezoatlán de Segura y Luna,Oaxaca
69204,Tezoatlán de Segura y Luna,Oaxaca
69205,Tezoatlán de Segura y Luna,Oaxaca
69206,Tezoatlán de Segura y Luna,Oaxaca
69207,Tezoatlán de Segura y Luna,Oaxaca
69208,Tezoatlán de Segura y Luna,Oaxaca
69209,Tezoatlán de Segura y Luna,Oaxaca
69210,Fresnillo de Trujano,Oaxaca
69211,Fresnillo de Trujano,Oaxaca
69214,Fresnillo de Trujano,Oaxaca
69220,Santiago Ayuquililla,Oaxaca
69223,Santiago Ayuquililla,Oaxaca
69230,San José Ayuquila,Oaxaca
69231,San José Ayuquila,Oaxaca
69233,San José Ayuquila,Oaxaca
69235,San Martín Zacatepec,Oaxaca
69240,San Miguel Amatitlán,Oaxaca
69241,San Miguel Amatitlán,Oaxaca
69243,San Miguel Amatitlán,Oaxaca
69244,San Miguel Amatitlán,Oaxaca
69248,San Miguel Amatitlán,Oaxaca
69249,San Miguel Amatitlán,Oaxaca
69250,Mariscala de Juárez,Oaxaca
69252,Mariscala de Juárez,Oaxaca
69253,Mariscala de Juárez,Oaxaca
69254,Mariscala de Juárez,Oaxaca
69255,Mariscala de Juárez,Oaxaca
69257,Mariscala de Juárez,Oaxaca
69260,Santa Cruz Tacache de Mina,Oaxaca
69262,Santa Cruz Tacache de Mina,Oaxaca
69265,San Simón Zahuatlán,Oaxaca
69266,San Simón Zahuatlán,Oaxaca
69267,San Simón Zahuatlán,Oaxaca
69268,San Simón Zahuatlán,Oaxaca
69270,San Marcos Arteaga,Oaxaca
69273,San Marcos Arteaga,Oaxaca
69280,San Jorge Nuchita,Oaxaca
69282,San Jorge Nuchita,Oaxaca
69287,Santos Reyes Yucuná,Oaxaca
69290,Santo Domingo Tonalá,Oaxaca
69291,Santo Domingo Tonalá,Oaxaca
69292,Santo Domingo Tonalá,Oaxaca
69293,Santo Domingo Tonalá,Oaxaca
69296,Santo Domingo Yodohino,Oaxaca
69300,San Juan Bautista Coixtlahuaca,Oaxaca
69302,San Juan Bautista Coixtlahuaca,Oaxaca
69304,San Juan Bautista Coixtlahuaca,Oaxaca
69305,San Juan Bautista Coixtlahuaca,Oaxaca
69307,San Juan Bautista Coixtlahuaca,Oaxaca
69310,Tepelmeme Villa de Morelos,Oaxaca
69312,Tepelmeme Villa de Morelos,Oaxaca
69313,Tepelmeme Villa de Morelos,Oaxaca
69314,Tepelmeme Villa de Morelos,Oaxaca
69320,Concepción Buenavista,Oaxaca
69321,Concepción Buenavista,Oaxaca
69324,Concepción Buenavista,Oaxaca
69325,Concepción Buenavista,Oaxaca
69330,Santiago Ihuitlán Plumas,Oaxaca
69333,Santiago Ihuitlán Plumas,Oaxaca
69340,Tlacotepec Plumas,Oaxaca
69345,San Francisco Teopan,Oaxaca
69346,San Francisco Teopan,Oaxaca
69350,Santa Magdalena Jicotlán,Oaxaca
69355,San Mateo Tlapiltepec,Oaxaca
69360,San Miguel Tequixtepec,Oaxaca
69361,San Miguel Tequixtepec,Oaxaca
69366,San Miguel Tequixtepec,Oaxaca
69369,San Miguel Tequixtepec,Oaxaca
69370,San Miguel Tulancingo,Oaxaca
69375,Santiago Tepetlapa,Oaxaca
69380,San Cristóbal Suchixtlahuaca,Oaxaca
69390,Santa María Nativitas,Oaxaca
69394,Santa María Nativitas,Oaxaca
69400,Silacayoápam,Oaxaca
69401,Silacayoápam,Oaxaca
69402,Silacayoápam,Oaxaca
69403,Silacayoápam,Oaxaca
69404,Silacayoápam,Oaxaca
69405,Silacayoápam,Oaxaca
69406,Silacayoápam,Oaxaca
69407,Silacayoápam,Oaxaca
69408,Silacayoápam,Oaxaca
69409,Silacayoápam,Oaxaca
69410,Silacayoápam,Oaxaca
69411,Silacayoápam,Oaxaca
69412,Silacayoápam,Oaxaca
69420,Santiago Yucuyachi,Oaxaca
69421,Santiago Yucuyachi,Oaxaca
69430,San Lorenzo Victoria,Oaxaca
69440,San Agustín Atenango,Oaxaca
69449,San Agustín Atenango,Oaxaca
69450,Calihualá,Oaxaca
69453,Calihualá,Oaxaca
69457,Calihualá,Oaxaca
69460,Santa Cruz de Bravo,Oaxaca
69470,Ixpantepec Nieves,Oaxaca
69472,Ixpantepec Nieves,Oaxaca
69473,Ixpantepec Nieves,Oaxaca
69474,Ixpantepec Nieves,Oaxaca
69480,San Francisco Tlapancingo,Oaxaca
69485,San Francisco Tlapancingo,Oaxaca
69490,Santiago del Río,Oaxaca
69492,Santiago del Río,Oaxaca
69500,San Pedro y San Pablo Teposcolula,Oaxaca
69501,San Pedro y San Pablo Teposcolula,Oaxaca
69502,San Pedro y San Pablo Teposcolula,Oaxaca
69503,San Pedro y San Pablo Teposcolula,Oaxaca
69504,San Pedro y San Pablo Teposcolula,Oaxaca
69506,San Pedro y San Pablo Teposcolula,Oaxaca
69507,La Trinidad Vista Hermosa,Oaxaca
69508,La Trinidad Vista Hermosa,Oaxaca
69509,La Trinidad Vista Hermosa,Oaxaca
69510,Villa de Tamazulápam del Progreso,Oaxaca
69512,Villa de Tamazulápam del Progreso,Oaxaca
69513,Villa de Tamazulápam del Progreso,Oaxaca
69516,San Pedro Nopala,Oaxaca
69519,San Pedro Nopala,Oaxaca
69520,Teotongo,Oaxaca
69524,Teotongo,Oaxaca
69526,San Antonio Acutla,Oaxaca
69530,Villa Tejúpam de la Unión,Oaxaca
69533,Villa Tejúpam de la Unión,Oaxaca
69534,Villa Tejúpam de la Unión,Oaxaca
69535,Villa Tejúpam de la Unión,Oaxaca
69536,Santo Domingo Tonaltepec,Oaxaca
69537,Santo Domingo Tonaltepec,Oaxaca
69540,Villa de Chilapa de Díaz,Oaxaca
69541,Villa de Chilapa de Díaz,Oaxaca
69545,Villa de Chilapa de Díaz,Oaxaca
69546,San Antonino Monte Verde,Oaxaca
69547,San Antonino Monte Verde,Oaxaca
69548,San Antonino Monte Verde,Oaxaca
69550,San Andrés Lagunas,Oaxaca
69552,San Andrés Lagunas,Oaxaca
69553,San Andrés Lagunas,Oaxaca
69555,San Andrés Lagunas,Oaxaca
69556,San Pedro Yucunama,Oaxaca
69560,San Juan Teposcolula,Oaxaca
69561,San Juan Teposcolula,Oaxaca
69562,San Juan Teposcolula,Oaxaca
69563,San Juan Teposcolula,Oaxaca
69564,San Juan Teposcolula,Oaxaca
69565,San Bartolo Soyaltepec,Oaxaca
69566,San Bartolo Soyaltepec,Oaxaca
69567,San Bartolo Soyaltepec,Oaxaca
69569,San Bartolo Soyaltepec,Oaxaca
69570,Santiago Yolomécatl,Oaxaca
69574,San Sebastián Nicananduta,Oaxaca
69577,Santo Domingo Tlatayápam,Oaxaca
69580,Santa María Nduayaco,Oaxaca
69581,Santa María Nduayaco,Oaxaca
69582,Santa María Nduayaco,Oaxaca
69584,Santa María Nduayaco,Oaxaca
69585,San Vicente Nuñú,Oaxaca
69590,San Pedro Topiltepec,Oaxaca
69591,San Pedro Topiltepec,Oaxaca
69595,Santiago Nejapilla,Oaxaca
69600,Asunción Nochixtlán,Oaxaca
69603,Asunción Nochixtlán,Oaxaca
69605,Asunción Nochixtlán,Oaxaca
69606,Asunción Nochixtlán,Oaxaca
69607,Asunción Nochixtlán,Oaxaca
69608,Asunción Nochixtlán,Oaxaca
69609,Asunción Nochixtlán,Oaxaca
69610,San Miguel Huautla,Oaxaca
69613,San Miguel Huautla,Oaxaca
69614,San Miguel Huautla,Oaxaca
69615,San Miguel Chicahua,Oaxaca
69616,San Miguel Chicahua,Oaxaca
69617,San Miguel Chicahua,Oaxaca
69620,Santa María Apazco,Oaxaca
69621,Santa María Apazco,Oaxaca
69625,Santiago Apoala,Oaxaca
69626,Santiago Apoala,Oaxaca
69627,Santiago Apoala,Oaxaca
69628,Santiago Apoala,Oaxaca
69630,Santa María Chachoápam,Oaxaca
69632,Santa María Chachoápam,Oaxaca
69633,Santa María Chachoápam,Oaxaca
69640,San Pedro Coxcaltepec Cántaros,Oaxaca
69641,San Pedro Coxcaltepec Cántaros,Oaxaca
69645,San Pedro Coxcaltepec Cántaros,Oaxaca
69651,Santiago Huauclilla,Oaxaca
69657,Santiago Huauclilla,Oaxaca
69659,Santiago Huauclilla,Oaxaca
69660,Santo Domingo Yanhuitlán,Oaxaca
69665,San Andrés Sinaxtla,Oaxaca
69667,San Andrés Sinaxtla,Oaxaca
69670,San Juan Yucuita,Oaxaca
69675,San Juan Sayultepec,Oaxaca
69676,San Juan Sayultepec,Oaxaca
69680,Santiago Tillo,Oaxaca
69681,Santiago Tillo,Oaxaca
69685,San Francisco Chindúa,Oaxaca
69690,San Mateo Etlatongo,Oaxaca
69693,San Mateo Etlatongo,Oaxaca
69694,San Mateo Etlatongo,Oaxaca
69695,Santa Inés de Zaragoza,Oaxaca
69696,Santa Inés de Zaragoza,Oaxaca
69697,Santa Inés de Zaragoza,Oaxaca
69698,Santa Inés de Zaragoza,Oaxaca
69700,Santiago Juxtlahuaca,Oaxaca
69702,Santiago Juxtlahuaca,Oaxaca
69703,Santiago Juxtlahuaca,Oaxaca
69704,Santiago Juxtlahuaca,Oaxaca
69705,Santiago Juxtlahuaca,Oaxaca
69706,Santiago Juxtlahuaca,Oaxaca
69707,Santiago Juxtlahuaca,Oaxaca
69708,Santiago Juxtlahuaca,Oaxaca
69709,Santiago Juxtlahuaca,Oaxaca
69710,Santiago Juxtlahuaca,Oaxaca
69712,Santiago Juxtlahuaca,Oaxaca
69713,Santiago Juxtlahuaca,Oaxaca
69714,Santiago Juxtlahuaca,Oaxaca
69715,Santiago Juxtlahuaca,Oaxaca
69716,Santiago Juxtlahuaca,Oaxaca
69717,Santiago Juxtlahuaca,Oaxaca
69718,Santiago Juxtlahuaca,Oaxaca
69719,Santiago Juxtlahuaca,Oaxaca
69720,Santiago Juxtlahuaca,Oaxaca
69724,Santiago Juxtlahuaca,Oaxaca
69725,Santiago Juxtlahuaca,Oaxaca
69726,Santiago Juxtlahuaca,Oaxaca
69729,Santiago Juxtlahuaca,Oaxaca
69730,San Miguel Tlacotepec,Oaxaca
69731,San Miguel Tlacotepec,Oaxaca
69735,San Miguel Tlacotepec,Oaxaca
69737,San Miguel Tlacotepec,Oaxaca
69740,San Sebastián Tecomaxtlahuaca,Oaxaca
69742,San Sebastián Tecomaxtlahuaca,Oaxaca
69743,San Sebastián Tecomaxtlahuaca,Oaxaca
69744,San Sebastián Tecomaxtlahuaca,Oaxaca
69750,San Sebastián Tecomaxtlahuaca,Oaxaca
69751,San Sebastián Tecomaxtlahuaca,Oaxaca
69753,San Sebastián Tecomaxtlahuaca,Oaxaca
69760,Santos Reyes Tepejillo,Oaxaca
69770,San Juan Mixtepec -Dto. 08 -,Oaxaca
69773,San Juan Mixtepec -Dto. 08 -,Oaxaca
69774,San Juan Mixtepec -Dto. 08 -,Oaxaca
69775,San Juan Mixtepec -Dto. 08 -,Oaxaca
69776,San Juan Mixtepec -Dto. 08 -,Oaxaca
69777,San Juan Mixtepec -Dto. 08 -,Oaxaca
69780,San Martín Peras,Oaxaca
69782,San Martín Peras,Oaxaca
69783,San Martín Peras,Oaxaca
69784,San Martín Peras,Oaxaca
69785,San Martín Peras,Oaxaca
69786,San Martín Peras,Oaxaca
69787,San Martín Peras,Oaxaca
69788,San Martín Peras,Oaxaca
69790,Coicoyán de las Flores,Oaxaca
69792,Coicoyán de las Flores,Oaxaca
69793,Coicoyán de las Flores,Oaxaca
69794,Coicoyán de las Flores,Oaxaca
69795,Coicoyán de las Flores,Oaxaca
69799,Coicoyán de las Flores,Oaxaca
69800,Heroica Ciudad de Tlaxiaco,Oaxaca
69802,Heroica Ciudad de Tlaxiaco,Oaxaca
69803,Heroica Ciudad de Tlaxiaco,Oaxaca
69804,Heroica Ciudad de Tlaxiaco,Oaxaca
69805,Heroica Ciudad de Tlaxiaco,Oaxaca
69806,Heroica Ciudad de Tlaxiaco,Oaxaca
69807,San Juan Ñumí,Oaxaca
69808,San Juan Ñumí,Oaxaca
69809,San Juan Ñumí,Oaxaca
69810,San Pedro Mártir Yucuxaco,Oaxaca
69811,San Pedro Mártir Yucuxaco,Oaxaca
69812,San Pedro Mártir Yucuxaco,Oaxaca
69815,San Martín Huamelúlpam,Oaxaca
69816,San Martín Huamelúlpam,Oaxaca
69817,San Martín Huamelúlpam,Oaxaca
69818,San Martín Huamelúlpam,Oaxaca
69820,Santa Cruz Tayata,Oaxaca
69824,Santiago Nundiche,Oaxaca
69825,Santiago Nundiche,Oaxaca
69826,Santiago Nundiche,Oaxaca
69827,Santa María del Rosario,Oaxaca
69828,Santa María del Rosario,Oaxaca
69830,San Juan Achiutla,Oaxaca
69834,Santa Catarina Tayata,Oaxaca
69836,Santa Catarina Tayata,Oaxaca
69837,San Cristóbal Amoltepec,Oaxaca
69838,San Cristóbal Amoltepec,Oaxaca
69840,San Miguel Achiutla,Oaxaca
69841,San Miguel Achiutla,Oaxaca
69845,San Martín Itunyoso,Oaxaca
69846,San Martín Itunyoso,Oaxaca
69848,Magdalena Peñasco,Oaxaca
69850,San Bartolomé Yucuañe,Oaxaca
69855,Santa Cruz Nundaco,Oaxaca
69859,Santa Cruz Nundaco,Oaxaca
69860,San Agustín Tlacotepec,Oaxaca
69862,San Agustín Tlacotepec,Oaxaca
69863,San Agustín Tlacotepec,Oaxaca
69864,San Agustín Tlacotepec,Oaxaca
69865,Santo Tomás Ocotepec,Oaxaca
69866,Santo Tomás Ocotepec,Oaxaca
69867,Santo Tomás Ocotepec,Oaxaca
69868,Santo Tomás Ocotepec,Oaxaca
69870,San Antonio Sinicahua,Oaxaca
69873,San Antonio Sinicahua,Oaxaca
69874,San Antonio Sinicahua,Oaxaca
69875,San Mateo Peñasco,Oaxaca
69880,Santa María Tataltepec,Oaxaca
69885,San Pedro Molinos,Oaxaca
69890,Santa María Yosoyúa,Oaxaca
69891,Santa María Yosoyúa,Oaxaca
69895,San Juan Teita,Oaxaca
69900,Magdalena Jaltepec,Oaxaca
69901,Magdalena Jaltepec,Oaxaca
69902,Magdalena Jaltepec,Oaxaca
69903,Magdalena Jaltepec,Oaxaca
69907,Magdalena Jaltepec,Oaxaca
69908,Magdalena Jaltepec,Oaxaca
69909,Magdalena Jaltepec,Oaxaca
69910,Magdalena Yodocono de Porfirio Díaz,Oaxaca
69912,Magdalena Yodocono de Porfirio Díaz,Oaxaca
69915,San Miguel Tecomatlán,Oaxaca
69920,Magdalena Zahuatlán,Oaxaca
69925,San Francisco Nuxaño,Oaxaca
69930,San Pedro Tidaá,Oaxaca
69935,San Francisco Jaltepetongo,Oaxaca
69936,San Francisco Jaltepetongo,Oaxaca
69937,San Francisco Jaltepetongo,Oaxaca
69940,Santiago Tilantongo,Oaxaca
69943,Santiago Tilantongo,Oaxaca
69944,Santiago Tilantongo,Oaxaca
69945,Santiago Tilantongo,Oaxaca
69946,San Juan Diuxi,Oaxaca
69950,San Andrés Nuxiño,Oaxaca
69953,San Andrés Nuxiño,Oaxaca
69954,San Andrés Nuxiño,Oaxaca
69955,San Juan Tamazola,Oaxaca
69957,San Juan Tamazola,Oaxaca
69958,San Juan Tamazola,Oaxaca
69960,Santo Domingo Nuxaá,Oaxaca
69962,Santo Domingo Nuxaá,Oaxaca
69963,Santo Domingo Nuxaá,Oaxaca
69964,Santo Domingo Nuxaá,Oaxaca
69965,Santo Domingo Nuxaá,Oaxaca
69966,Santo Domingo Nuxaá,Oaxaca
69970,Yutanduchi de Guerrero,Oaxaca
69980,San Pedro Teozacoalco,Oaxaca
69982,San Pedro Teozacoalco,Oaxaca
69983,San Pedro Teozacoalco,Oaxaca
69990,San Miguel Piedras,Oaxaca
69991,San Miguel Piedras,Oaxaca
69995,San Mateo Sindihui,Oaxaca
